FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value,Cluster 5 Average,Cluster 5 Log2 Fold Change,Cluster 5 P-Value,Cluster 6 Average,Cluster 6 Log2 Fold Change,Cluster 6 P-Value,Cluster 7 Average,Cluster 7 Log2 Fold Change,Cluster 7 P-Value,Cluster 8 Average,Cluster 8 Log2 Fold Change,Cluster 8 P-Value,Cluster 9 Average,Cluster 9 Log2 Fold Change,Cluster 9 P-Value,Cluster 10 Average,Cluster 10 Log2 Fold Change,Cluster 10 P-Value,Cluster 11 Average,Cluster 11 Log2 Fold Change,Cluster 11 P-Value,Cluster 12 Average,Cluster 12 Log2 Fold Change,Cluster 12 P-Value,Cluster 13 Average,Cluster 13 Log2 Fold Change,Cluster 13 P-Value,Cluster 14 Average,Cluster 14 Log2 Fold Change,Cluster 14 P-Value
RUNX2_MA0511.2,RUNX2,3.057335242,-0.014875763,0.1846866,2.763488077,0.059284623,9.19E-05,3.379027678,-0.122025604,1.35E-15,3.148461522,0.041262888,0.002722519,3.409042009,0.094794631,1.60E-07,3.134598875,-0.048840503,0.012462055,4.165222512,0.125514748,5.04E-10,3.0119067,-0.05762814,0.016290949,3.098173381,0.033760437,0.094113417,2.81685949,-0.127750547,6.86E-10,3.172593499,0.055270939,0.009078699,2.920252376,-0.026573172,0.25424073,2.540495931,-0.068065282,0.074081155,2.748313363,-0.092217837,0.022996449
MAX_MA0058.3,MAX,1.486913456,-0.049947523,2.40E-05,1.385517733,0.045323736,0.000102027,1.574230593,-0.065745598,1.43E-08,1.587494427,0.090646022,4.86E-16,1.501418846,0.004418254,0.390666227,1.493786966,0.00045847,0.486456847,1.713605669,0.057571784,0.000163486,1.486946228,-0.017063854,0.217666746,1.490669859,-0.006684223,0.381668801,1.414676586,-0.083634789,1.09E-07,1.495962843,0.001976794,0.466478498,1.635221898,0.05008225,0.039360594,1.027709103,-0.134749722,3.02E-05,1.414359673,-0.046585884,0.095932326
KLF13_MA0657.1,KLF13,0.180106694,-0.044486707,1.83E-05,0.169012981,0.040695951,0.000103922,0.192659683,-0.095436891,1.66E-19,0.186371732,0.049999145,1.00E-06,0.187784485,0.040438022,0.001187137,0.181175781,-0.020920466,0.091073791,0.208663935,0.065166716,1.99E-06,0.17937603,-0.011510731,0.280437925,0.182741206,0.045363337,0.004076043,0.171215279,-0.078337506,4.38E-08,0.187004579,0.063010213,3.13E-05,0.193682294,0.041813568,0.055226306,0.118197002,-0.149481129,2.89E-07,0.165770702,-0.073025134,0.012795053
ZNF282_MA1154.1,ZNF282,1.029630385,-0.013326091,0.18400535,0.948301802,0.050818675,0.000170304,1.120801077,-0.111449164,3.02E-16,1.05127559,0.030331153,0.011183554,1.130785692,0.084737173,1.45E-07,1.0460855,-0.034022408,0.041319904,1.292348846,0.095899612,8.54E-08,1.027061669,-0.012678135,0.313125716,1.041616349,0.031862681,0.080589658,0.950123439,-0.12439192,1.75E-11,1.052211268,0.032974178,0.063512982,1.019671641,-0.006108786,0.429054768,1.063854482,0.011229164,0.403178421,0.864778193,-0.152037393,5.74E-05
MTF1_MA0863.1,MTF1,0.26836993,0.005928936,0.400110725,0.235797667,0.078627502,0.000185948,0.294740463,-0.124658771,3.61E-09,0.28256072,0.078077332,7.07E-05,0.273465016,0.017763059,0.280069685,0.268753926,-0.00449047,0.444741649,0.296770998,0.043552144,0.076102473,0.267550029,-0.008868459,0.417684209,0.267673588,-0.005963909,0.437894042,0.24725274,-0.127006544,7.58E-06,0.266939539,-0.007636624,0.426262445,0.275874568,0.015899884,0.38714929,0.291217794,0.028969316,0.335114806,0.242365814,-0.087172821,0.087873576
Ar_MA0007.3,Ar,5.17925692,-0.02030588,0.130347316,4.667871795,0.061335512,0.00018601,5.407267084,-0.049270969,0.001704709,5.456699476,0.072415446,3.07E-06,4.959035952,-0.040504611,0.031086351,5.268854068,-0.029656247,0.107066927,4.671694321,-0.044384728,0.032372182,5.172109341,-0.014333231,0.325950515,5.244019794,0.027227949,0.168159177,4.994711794,-0.059622999,0.004645041,5.382186106,0.054092476,0.01755625,5.20374865,-0.032736419,0.060271209,7.194639429,0.117860039,0.008935798,4.741409276,-0.077130318,0.0636966
Gfi1b_MA0483.1,Gfi1b,13.76498723,-0.074781217,1.70E-06,12.626062,0.056120431,0.000205199,13.46779716,0.039840487,0.004901353,14.50785665,0.056974121,6.24E-05,12.8449654,-0.070252673,0.000124034,13.85852367,0.010436639,0.328049316,12.07377342,-0.059634559,0.003179983,13.87170317,-0.014261083,0.313125716,13.71797714,-0.042723894,0.047577007,13.81635172,-0.012341535,0.284619464,13.81919109,-0.012397027,0.320058332,15.8803978,0.07214516,0.027043801,17.03731238,0.074749953,0.059271993,14.85950898,0.053633256,0.124077332
Atf3_MA0605.1,Atf3,1.561058157,-0.081021605,2.82E-15,1.479593315,0.036732318,0.000210519,1.676786344,-0.086432937,5.46E-18,1.626765738,0.053194336,2.41E-08,1.669704625,0.056487853,2.07E-06,1.589814076,-0.032064305,0.012725879,2.022732303,0.108071707,1.02E-16,1.555973358,-0.031175489,0.044441845,1.590689051,0.039564545,0.007912699,1.485483742,-0.08611645,1.98E-10,1.678102511,0.108199573,5.41E-14,1.506675617,-0.023275678,0.184656794,1.254399029,-0.080227381,0.003005781,1.372334274,-0.116927743,3.13E-05
SIX1_MA1118.1,SIX1,11.14951427,-0.07017297,0.000101875,9.97707617,0.06558033,0.000210935,12.50302085,-0.127501325,1.02E-12,11.73634115,0.0599846,0.000288385,12.36280587,0.079483383,0.000177174,11.53863046,-0.049954955,0.024704455,14.81225669,0.109448676,4.95E-06,11.27695462,0.00714178,0.419256873,11.32685271,0.018506507,0.283332693,10.68403692,-0.078233412,0.000805109,11.73802513,0.063508007,0.010696377,10.16215777,-0.056334544,0.110149853,9.820614395,-0.051022319,0.191624481,9.967458847,-0.102073662,0.031566869
KLF5_MA0599.1,KLF5,1.651518294,-0.029036728,0.00010836,1.579728258,0.028364509,0.000214941,1.731907362,-0.068124265,1.74E-18,1.683854941,0.028273196,0.000169124,1.713891284,0.036360222,0.000102072,1.66047239,-0.021692738,0.028708035,1.8533097,0.051481885,3.87E-07,1.641230522,-0.017054006,0.117966139,1.668542466,0.032609718,0.00487792,1.5741397,-0.07352936,5.71E-12,1.719361892,0.068330885,1.30E-09,1.741417912,0.031080524,0.055932293,1.304071403,-0.084520339,8.35E-05,1.58902783,-0.033855131,0.089090822
HOXC11_MA0651.1,HOXC11,1.282534376,0.06617683,0.04089533,1.014767748,0.129138667,0.000244922,1.46790113,-0.184152852,2.28E-07,1.361392995,0.095105874,0.003073387,1.292469073,0.011816982,0.405339793,1.303161256,-0.044083325,0.20587866,1.202799433,-0.024627552,0.326282017,1.278893806,0.009163392,0.455461874,1.255377837,-0.04565403,0.238180892,1.116457739,-0.197934972,3.82E-05,1.280852088,0.006409443,0.465325728,1.408305634,0.05516851,0.279025608,2.981446037,0.302673308,0.002097335,1.084372585,-0.139610089,0.102974806
E2F2_MA0864.1,E2F2,3.821116193,-0.01271383,0.242519492,3.453446393,0.060130725,0.000271341,4.056967562,-0.072268925,9.88E-06,3.880221275,0.020545433,0.107171135,4.012241964,0.041840355,0.027429965,3.881840317,-0.031117526,0.099956454,5.061157857,0.115644163,1.95E-07,3.761800296,-0.058102577,0.026866828,3.861951752,0.027037049,0.171466053,3.530096163,-0.121446848,7.64E-08,3.948230092,0.048769727,0.030476099,3.449974239,-0.058669978,0.080638388,4.64482231,0.070551523,0.086750442,3.459023547,-0.08605923,0.045385825
Neurog1_MA0623.1,Neurog1,68.42328909,-0.084643385,1.42E-06,62.19652543,0.061418637,0.000275658,66.79175727,0.044794111,0.004785108,73.71526027,0.076618114,2.19E-06,63.72493552,-0.073302524,0.000356241,68.81025271,0.019550027,0.224447081,58.34429126,-0.071355451,0.002015985,69.68170337,0.005177175,0.445503212,68.27597313,-0.050085339,0.039807248,70.70111784,0.023485358,0.16278285,65.54420887,-0.087053771,0.000439129,73.49179735,0.029935638,0.25859412,94.79392522,0.117965884,0.013780546,69.25042825,-0.003814544,0.472396334
NR1H4_MA1110.1,NR1H4,17.88696531,-0.109358553,1.60E-10,16.40538281,0.058952717,0.000283456,17.75347271,0.029677403,0.038311227,19.33947014,0.084563487,5.78E-08,17.3752078,-0.041313477,0.028444217,18.1499938,0.007965748,0.373528501,16.93787734,-0.030162493,0.11084131,18.3588369,0.024306646,0.214959619,18.1278794,-0.015280994,0.303816957,16.67388605,-0.129455797,7.33E-09,18.12899559,-0.007802497,0.39872838,20.18098892,0.055899419,0.090074011,23.77245614,0.098536986,0.026757133,18.52974014,0.013664049,0.400813692
RXRA::VDR_MA0074.1,RXRA::VDR,0.715384412,-0.073182945,0.000166405,0.643768103,0.068596648,0.000325656,0.760857896,-0.067950879,0.000268179,0.784634508,0.124975924,8.52E-12,0.659340585,-0.080832568,0.000417504,0.709701176,0.036548102,0.096308871,0.626570412,-0.060237581,0.013833601,0.726687886,0.027120149,0.22415191,0.721561532,0.001243295,0.48317766,0.676873204,-0.096302694,0.000157907,0.745089405,0.05015259,0.049810142,0.768501921,0.035344138,0.240500323,0.754392428,0.016113148,0.403178421,0.691752571,-0.035506524,0.275100092
EGR1_MA0162.3,EGR1,0.072903425,-0.028834688,0.010793703,0.068243287,0.043024059,0.000327422,0.077707495,-0.090980204,5.25E-14,0.073057979,0.00385642,0.37965492,0.077339781,0.057474287,6.77E-05,0.073602148,-0.03179357,0.036954681,0.084148323,0.064133828,4.12E-05,0.072523751,-0.016436547,0.234033771,0.073716391,0.035019265,0.039494676,0.06880976,-0.090359487,3.72E-08,0.076609745,0.08352811,1.53E-06,0.082523389,0.071085093,0.007321606,0.057836471,-0.08163416,0.01066898,0.072279111,-0.007136453,0.431884455
PAX9_MA0781.1,PAX9,0.171157999,0.02194962,0.209252784,0.148885906,0.087761917,0.00036746,0.172441414,-0.012950135,0.307509732,0.178526936,0.069978657,0.001888788,0.156966351,-0.080561373,0.005724425,0.170583363,0.002570528,0.472523063,0.134177822,-0.109262075,0.000820649,0.168903564,-0.037894019,0.208273384,0.170166296,-0.009871468,0.418381101,0.157069944,-0.1291868,9.43E-05,0.167701729,-0.028329224,0.250414494,0.207103498,0.109379595,0.033381922,0.402309996,0.297731953,1.08E-05,0.160920702,-0.051250142,0.25614924
NR1H2::RXRA_MA0115.1,NR1H2::RXRA,6.703439577,-0.022004479,0.070427447,6.186348504,0.04847014,0.000406345,7.336912956,-0.107391959,1.13E-14,6.927497843,0.043652796,0.00062239,6.872210229,0.019581703,0.154011665,6.791734164,-0.022210363,0.13549864,7.471949144,0.043767343,0.013268295,6.749950697,0.014756879,0.286610076,6.798048261,0.03354369,0.074346015,6.476575295,-0.05658192,0.00162725,6.95125776,0.052227497,0.007088435,6.752962833,0.002687849,0.468908466,6.30824572,-0.023201594,0.308680966,5.989366103,-0.097893354,0.009731527
Creb3l2_MA0608.1,Creb3l2,2.049858154,-0.02858034,0.001807067,1.950043756,0.032322228,0.000476078,2.131282203,-0.047902355,2.13E-07,2.17864988,0.085901181,1.28E-21,2.007501382,-0.021025015,0.043984197,2.058350778,-0.004852017,0.367188983,1.928883953,-0.027153988,0.019928974,2.070708043,0.030945558,0.034453148,2.052180957,-0.002850031,0.434942729,1.995156477,-0.045067176,0.00024239,2.02700125,-0.021075732,0.08041145,2.262663669,0.053965416,0.008135825,1.701789881,-0.067477034,0.007339715,2.043013276,-0.004676804,0.440932168
GLIS3_MA0737.1,GLIS3,0.060595916,-0.079943625,1.31E-05,0.05551744,0.060640432,0.000702734,0.061918921,-0.020305097,0.139769139,0.062272841,0.033537258,0.029382902,0.061771139,0.012350383,0.3210674,0.06134225,-0.015622694,0.287516905,0.066868944,0.04037396,0.056960993,0.060549307,-0.025569662,0.22415191,0.060719074,-0.012569907,0.353373193,0.060708321,-0.006901712,0.393428151,0.062193277,0.031572317,0.140807265,0.057632192,-0.032124946,0.24535311,0.058458314,-0.01466141,0.403178421,0.059910899,-0.015146403,0.399397358
CEBPB_MA0466.2,CEBPB,16.96536367,-0.171723231,2.59E-10,14.93702521,0.085970461,0.000724949,16.53895577,0.064110478,0.007191844,19.48637233,0.143800128,5.20E-09,15.25577233,-0.115769808,0.000212696,16.71804081,0.083524983,0.011619484,14.73046527,-0.069919231,0.034155019,17.41681425,-0.015197832,0.376877673,17.17936655,-0.052377785,0.118818682,15.22788054,-0.202510631,1.29E-08,17.55055196,0.003970758,0.467737728,23.48787228,0.157321657,0.007025615,15.78764428,-0.039802351,0.327523943,19.24152009,0.076895563,0.166981903
CEBPE_MA0837.1,CEBPE,16.96536367,-0.171723231,2.59E-10,14.93702521,0.085970461,0.000724949,16.53895577,0.064110478,0.007191844,19.48637233,0.143800128,5.20E-09,15.25577233,-0.115769808,0.000212696,16.71804081,0.083524983,0.011619484,14.73046527,-0.069919231,0.034155019,17.41681425,-0.015197832,0.376877673,17.17936655,-0.052377785,0.118818682,15.22788054,-0.202510631,1.29E-08,17.55055196,0.003970758,0.467737728,23.48787228,0.157321657,0.007025615,15.78764428,-0.039802351,0.327523943,19.24152009,0.076895563,0.166981903
OLIG3_MA0827.1,OLIG3,172.779916,-0.084408808,1.55E-07,159.7292045,0.051314609,0.000789158,169.1141272,0.041169974,0.004506485,186.9852576,0.081104218,4.88E-08,159.6786308,-0.078268524,3.67E-05,173.4662099,0.021798972,0.170863173,140.8567361,-0.088776948,3.83E-05,176.9039348,0.022170927,0.223564047,171.968368,-0.056393635,0.015313255,180.0165304,0.035203183,0.05212632,165.5456202,-0.086139818,0.000146506,188.9497005,0.039481998,0.172809214,231.0127019,0.105584893,0.016410365,182.5574494,0.031438674,0.264867589
Klf12_MA0742.1,Klf12,0.249993489,-0.040129615,3.37E-05,0.237588735,0.032364455,0.000868224,0.263185034,-0.073679383,9.56E-14,0.254966599,0.029229136,0.001795709,0.25981783,0.037889036,0.001323929,0.251479604,-0.023407853,0.057454496,0.28016843,0.050964573,7.42E-05,0.248536193,-0.015613844,0.200036323,0.253754052,0.04762791,0.001413511,0.238520009,-0.071439841,1.20E-07,0.261378067,0.075263419,1.51E-07,0.271832153,0.048515732,0.022358891,0.175176398,-0.126884936,3.95E-06,0.239591497,-0.037011332,0.122051634
CEBPD_MA0836.1,CEBPD,16.60775746,-0.170887345,3.40E-10,14.65358991,0.084726174,0.000868224,16.19298153,0.063687836,0.007624027,19.08402106,0.144979678,4.21E-09,14.93957264,-0.115258191,0.000230579,16.35231602,0.08451381,0.011125889,14.47418999,-0.068270663,0.038219407,17.03982392,-0.016107581,0.369705405,16.80650981,-0.053405015,0.114194468,14.92652588,-0.200339084,1.93E-08,17.14862563,0.001639687,0.486228655,22.75432734,0.152055903,0.00875027,15.40761881,-0.040863513,0.326304441,18.86067217,0.078180042,0.164081404
KLF4_MA0039.3,KLF4,28.10074818,-0.112623657,1.03E-61,27.52792501,0.021332428,0.000868224,27.6641233,0.036927169,8.38E-09,30.97456207,0.117534006,4.51E-78,27.28053019,-0.039516475,4.61E-07,28.4203786,0.009315218,0.166647383,28.5260081,-0.000318752,0.486676365,28.73093093,0.022976827,0.023844225,28.21780567,-0.033029968,0.00088453,27.49831271,-0.056507673,1.50E-10,28.04915871,-0.027068088,0.003325115,28.79061026,0.004680376,0.390238358,21.13250073,-0.110558685,2.10E-09,28.59107663,0.001259615,0.475617111
ATF7_MA0834.1,ATF7,0.088909195,-0.147164887,1.28E-12,0.081191481,0.064502877,0.000999199,0.096078054,-0.091532944,3.19E-06,0.097181352,0.121927166,1.10E-10,0.090547057,0.006285846,0.409254433,0.091585639,-0.047295275,0.052194009,0.105916395,0.071866107,0.004428588,0.089808554,-0.00539109,0.452506446,0.092124152,0.072714616,0.013744804,0.084283231,-0.100897613,0.000127255,0.095407181,0.096585146,0.00060445,0.090525931,0.003675126,0.468908466,0.084243807,-0.022827405,0.359439842,0.077842141,-0.126242231,0.017076674
Atoh1_MA0461.2,Atoh1,114.6369373,-0.024909269,0.04741697,106.5114243,0.04261431,0.001657292,114.7017833,0.004201974,0.384369381,119.2454599,0.047100236,0.000263469,108.9903972,-0.045470281,0.005659909,114.8398417,0.004570808,0.414026403,94.06118516,-0.081722661,1.90E-05,115.5813815,0.012555852,0.320229098,113.0278726,-0.049747837,0.016138323,116.4272027,0.016310299,0.201541548,112.9820917,-0.02785352,0.111386244,123.8897597,0.039965923,0.136651467,149.5429932,0.099796281,0.010775247,119.1905444,0.028528321,0.261149796
MYBL2_MA0777.1,MYBL2,2.476304319,-0.087842929,0.002156186,2.132178959,0.088561311,0.001664512,2.952913333,-0.216419116,1.20E-13,2.950814298,0.241677366,1.33E-18,2.6588794,0.052903094,0.088807913,2.563640888,-0.051505694,0.108795858,3.169399948,0.095711847,0.009798895,2.535911576,0.049706958,0.179189914,2.541729767,0.050874998,0.151064207,2.069377563,-0.289970923,5.34E-13,2.465240785,-0.02139946,0.335862439,2.135560775,-0.088813997,0.115703349,3.559207541,0.127914905,0.078112507,1.870217186,-0.250677894,0.001973345
EBF1_MA0154.3,EBF1,0.741782708,-0.012191712,0.241834518,0.685220745,0.048378561,0.00185156,0.794936045,-0.087036083,3.44E-08,0.789299876,0.093056978,6.07E-10,0.70505311,-0.047381702,0.010239602,0.745268744,-0.007282984,0.380927882,0.71359368,-0.017089419,0.240417165,0.744919109,0.01059083,0.363914501,0.742687128,-0.008239263,0.434996429,0.725751671,-0.035642979,0.052929718,0.745464732,0.005617788,0.426947577,0.805931333,0.045308605,0.126914827,0.727050806,-0.007601384,0.442402823,0.736203091,-0.00743466,0.443929612
EGR2_MA0472.2,EGR2,0.054153251,-0.042768058,0.000807424,0.05099034,0.039493225,0.00203704,0.057928932,-0.094598445,5.03E-13,0.054288421,0.003458058,0.400000943,0.057840965,0.063122919,5.30E-05,0.054803903,-0.035399875,0.031742446,0.062898864,0.066175422,8.92E-05,0.053794261,-0.024417498,0.163554019,0.055160808,0.055192492,0.004830637,0.051705542,-0.073734326,2.50E-05,0.057428728,0.098156053,1.76E-07,0.062110257,0.077841661,0.006637566,0.038213929,-0.123172492,0.000488745,0.053448146,-0.011635004,0.396563261
SRF_MA0083.3,SRF,19.43685394,-0.160890254,4.58E-20,18.26707759,0.049665382,0.00219146,19.89011574,0.004989343,0.384960735,21.04753901,0.073051231,3.24E-06,20.57927658,0.024929638,0.140047402,20.13680742,-0.015218884,0.274112715,19.37392987,-0.012393156,0.31997641,19.72659528,-0.042428472,0.091883576,20.04524967,0.009474981,0.381668801,20.23154435,0.018787738,0.210202031,20.93382057,0.070085288,0.002896827,18.95101716,-0.029118901,0.257305594,18.37249414,-0.031547862,0.288375855,19.56218031,-0.017404129,0.373262836
NEUROD2_MA0668.1,NEUROD2,151.1874327,-0.074355918,3.29E-06,140.8308204,0.046182698,0.002313693,146.8142296,0.047083756,0.001407093,161.2376713,0.065447794,9.11E-06,140.8407883,-0.070102806,0.000194948,152.1109214,0.014348213,0.273248194,126.2839528,-0.077884658,0.000266851,153.8629704,0.009957424,0.365745285,150.0212159,-0.058588002,0.012646103,159.020782,0.052410816,0.007515708,144.286158,-0.089059174,9.21E-05,166.5111057,0.044572316,0.139850752,195.4367411,0.093607166,0.030542184,161.959514,0.044558245,0.179754864
RORB_MA1150.1,RORB,21.24728705,-0.131187022,6.17E-17,20.06380976,0.044288465,0.002313693,21.67643303,0.001191925,0.468846677,22.26771354,0.03623413,0.006578548,22.17952193,0.018649584,0.186873243,21.82702146,-0.011681807,0.306224503,24.13305347,0.04323814,0.022971208,21.58933519,-0.01789285,0.263593674,21.91503469,0.028247135,0.13239147,21.58143004,-0.008182121,0.347652882,21.83195274,0.00912746,0.365446107,21.8190093,0.003071975,0.468908466,25.96064369,0.066935986,0.078404892,20.47951857,-0.048502476,0.145232828
E2F7_MA0758.1,E2F7,0.5536276,-0.070044405,0.005424177,0.492593909,0.0761708,0.002346284,0.579674818,-0.047162886,0.037275929,0.587845612,0.076296605,0.001108655,0.542961029,-0.025259498,0.249811396,0.556514885,0.007018794,0.426984726,0.451311298,-0.092602244,0.005735903,0.564279488,0.036856061,0.22174488,0.558019696,-0.046190799,0.035775118,0.512630158,-0.127938928,0.000175331,0.58166156,0.063906133,0.058380209,0.655602104,0.089365546,0.079473872,0.816649239,0.136493219,0.039633457,0.529509956,-0.045058411,0.28412328
CLOCK_MA0819.1,CLOCK,4.772132614,-0.055255631,0.010346669,4.282444855,0.065528104,0.002503882,5.147387276,-0.080457951,0.000200752,5.2063901,0.111104248,1.40E-07,4.789438768,-0.004492107,0.445158665,4.763923644,0.020793654,0.270151559,4.557397399,-0.022515923,0.258540831,4.764196489,-0.034307957,0.20791479,4.807224788,-0.004180975,0.46005728,4.600631208,-0.067890433,0.014480906,4.933895095,0.03686302,0.156393542,5.536315879,0.076289544,0.087160126,3.55960778,-0.111760305,0.055876147,4.062240481,-0.14384749,0.017115488
FOXH1_MA0479.1,FOXH1,8.981186606,-0.01031375,0.278108162,8.295114893,0.046814616,0.002521726,9.514542172,-0.067685764,1.45E-05,9.059372667,0.010715428,0.252424238,9.206067113,0.020244385,0.182337561,9.064386085,-0.016128166,0.254333778,9.593385148,0.026415394,0.134118068,8.97174865,-0.008304615,0.390190088,9.058756271,0.020765953,0.231105524,8.64291438,-0.060724418,0.003074033,9.425890474,0.071749143,0.001495959,8.780743693,-0.0134077,0.379905808,11.03777951,0.075183209,0.065725992,7.796241842,-0.121858635,0.005785476
PROX1_MA0794.1,PROX1,5.072109768,0.075330374,0.006747244,4.319292347,0.08285544,0.003033701,5.611634999,-0.135323022,2.23E-06,4.939031686,-0.026256826,0.183228461,5.412793961,0.062667484,0.050841208,5.282668131,-0.09561644,0.011103347,7.463742774,0.156209877,5.10E-05,4.928774483,-0.068805946,0.104982442,5.097904989,0.038855751,0.222480209,4.881688198,-0.045214311,0.132424224,4.954500826,-0.02436745,0.315750616,5.301220391,0.028746009,0.359068056,4.392514814,-0.051042179,0.302637108,4.720810596,-0.053340045,0.277785771
TFAP2B(var.2)_MA0812.1,TFAP2B(var.2),0.285981755,-0.024699576,0.014940976,0.272699308,0.031202916,0.003033701,0.298021701,-0.054422778,3.54E-07,0.292674506,0.033450938,0.000839171,0.294255869,0.026223317,0.031693894,0.288131748,-0.017954756,0.128997837,0.32436496,0.054627687,9.80E-05,0.284278002,-0.024341344,0.112238573,0.288093948,0.019414229,0.145282965,0.274401303,-0.06658404,4.38E-06,0.289954939,0.021122319,0.115620843,0.316806653,0.057567737,0.012784978,0.23172312,-0.07459178,0.009305754,0.277885633,-0.025746257,0.226152678
SMAD3_MA0795.1,SMAD3,5.953681877,-0.076280727,0.005837402,5.19712054,0.080822046,0.003153391,6.586484744,-0.104452682,0.000149955,6.218184809,0.044360785,0.056441726,6.553926551,0.071917323,0.026351768,6.197143673,-0.055504742,0.090012134,6.261558876,0.015575588,0.362427603,5.975507559,-0.026523291,0.313125716,6.172939962,0.072698855,0.061486685,5.425248082,-0.15146853,6.68E-05,6.849096088,0.191944539,2.02E-06,6.158868438,0.012391198,0.433080334,5.824235051,-0.012514945,0.447414606,4.812535294,-0.190337288,0.014279369
ZNF143_MA0088.2,ZNF143,2.112921826,-0.048519968,0.00015099,1.999636561,0.036193917,0.003394275,2.29674163,-0.098286486,1.35E-14,2.169739498,0.031505633,0.005711704,2.217251837,0.038820622,0.008618542,2.145427144,-0.022447683,0.111982257,2.563791619,0.078739592,3.00E-06,2.116582526,-0.012504709,0.30634231,2.150707884,0.03672809,0.040550107,2.097717383,-0.019165489,0.140353509,2.220675761,0.070398182,0.000109382,2.083147905,-0.010862879,0.376554126,1.726356285,-0.074800456,0.025949428,1.89691437,-0.096597256,0.005664322
HOXD12_MA0873.1,HOXD12,0.694546902,-0.0459481,0.08932271,0.5984388,0.0885047,0.003685609,0.780264384,-0.144117941,3.90E-06,0.742353569,0.090354867,0.001623262,0.725388303,0.035369394,0.215303526,0.715795193,-0.057239072,0.106042135,0.896981158,0.104929932,0.009170341,0.69677487,-0.00376207,0.476760284,0.698709484,0.004984372,0.465053909,0.643257234,-0.124224985,0.002390507,0.704234979,0.015205647,0.396965581,0.773572326,0.057751207,0.24230104,1.063235205,0.150743053,0.059849321,0.541890982,-0.220853069,0.010570998
Rarb(var.2)_MA0858.1,Rarb(var.2),29.3532056,-0.091369582,3.30E-09,31.98660647,-0.040418344,0.004998797,29.52739189,0.008337219,0.294694041,28.84317796,-0.044114202,0.001271273,33.2488648,0.092475739,1.99E-07,30.08531102,-0.020423591,0.176887276,37.69738699,0.093096991,3.71E-06,29.10585766,-0.06953923,0.002648201,30.31295837,0.054102932,0.014384678,30.35608641,0.030325257,0.070968628,32.92563378,0.153394906,8.78E-13,28.01238452,-0.032771906,0.207977848,17.53888276,-0.202803822,2.94E-06,29.17160695,-0.016127288,0.368447022
TFEB_MA0692.1,TFEB,0.276334817,-0.047905942,9.89E-05,0.263105912,0.033217528,0.005248676,0.284187516,-0.035323343,0.002467303,0.287261469,0.055272379,2.32E-06,0.276498599,-0.001319336,0.470859643,0.277717299,-0.00813904,0.337077953,0.289496931,0.019796336,0.134402504,0.273441769,-0.04395992,0.022843211,0.277512088,0.006816336,0.384251054,0.27042886,-0.037030601,0.015218655,0.283768564,0.039804241,0.018799585,0.29102437,0.028449688,0.184926867,0.293228634,0.020104435,0.308206987,0.268483642,-0.026789724,0.247407652
Creb5_MA0840.1,Creb5,0.135546843,-0.110117077,2.10E-06,0.123945521,0.060897092,0.005361245,0.145511972,-0.084722931,0.000125694,0.137831761,0.012861787,0.28680822,0.146424466,0.0639228,0.013751178,0.140552493,-0.070635928,0.015100759,0.170063898,0.095123945,0.001112794,0.135522295,-0.030910556,0.234142484,0.140839781,0.091840439,0.006678482,0.130560677,-0.070857822,0.012222456,0.149245277,0.142493671,1.06E-05,0.144610428,0.031628704,0.2984713,0.126780835,-0.026575603,0.358559776,0.119353808,-0.118319555,0.042353117
NFYB_MA0502.1,NFYB,2.538104661,0.00296078,0.376468098,2.446035072,0.023036475,0.005449503,2.765279371,-0.113210341,8.46E-39,2.56984399,0.018323703,0.015725741,2.662075907,0.043579723,2.28E-05,2.567475127,-0.029999479,0.007733889,3.057276811,0.079806251,1.93E-12,2.523548697,-0.019634986,0.110404486,2.576497083,0.04547654,0.000516931,2.462044223,-0.047098675,3.91E-05,2.706058849,0.103772356,6.06E-17,2.414813295,-0.028253399,0.095168059,1.931375088,-0.097588028,4.03E-05,2.183429717,-0.131375465,7.80E-08
RARA(var.2)_MA0730.1,RARA(var.2),6.640783477,-0.088213751,2.20E-08,7.20747316,-0.04074123,0.005682776,6.611034966,0.018871666,0.114926632,6.525480932,-0.042713721,0.002145286,7.367770277,0.078362383,1.66E-05,6.722155156,-0.000619966,0.486456847,8.637493755,0.100904951,7.45E-07,6.596774438,-0.06229209,0.009299736,6.791585001,0.031118869,0.114194468,6.759206376,0.008922279,0.338803517,7.427881882,0.154091877,2.14E-12,6.27302333,-0.038034826,0.169839255,3.53249025,-0.24110682,3.33E-08,6.681012189,-0.004836052,0.461490123
